"","n_chars","n_charsperword","scrabblescore","maxchars","Flesch","Flesch.Kincaid","Spache","SMOG","Scrabble","FOG"
"2006",731,4.38323353293413,1162,17,84.5448660714286,4.18419642857143,3.38815178571429,7.64542248073585,1.67388167388167,6.66071428571429
"2007",809,4.02985074626866,1336,10,83.3042772277228,6.65829702970297,4.6051801980198,5.68391780172285,1.71943371943372,8.4760396039604
"2008",742,4.06010928961749,1184,10,89.4315934065934,4.2634065934066,3.38926373626374,6.29796147960479,1.69384835479256,6.47912087912088
"2009",589,4.09722222222222,898,26,94.9072807017544,3.16842105263158,3.32456140350877,5.98547313738944,1.62909090909091,5.85614035087719
"2010",717,3.88108108108108,1200,11,77.2802173913044,8.19413043478261,4.82352173913043,7.64542248073585,1.74672489082969,10.2869565217391
"2011",768,4.47093023255814,1218,17,83.3648275862069,4.7192118226601,4.61343185550082,8.41807532609106,1.69972067039106,7.73004926108374
"2012",627,4.02564102564103,1013,17,92.2142222222222,4.42182716049383,4.13771851851852,6.2581,1.71938775510204,7.22074074074074
"2013",689,3.85474860335196,1138,13,95.3285031077348,2.77325621546962,3.56814399171271,4.55728656869472,1.78090766823161,4.74599447513812
"2014",657,4.35761589403973,1138,12,82.8171092715232,5.45926490066226,4.0066298013245,6.74215798458868,1.81789137380192,7.09960264900662
"2015",808,4.3031914893617,1313,13,73.7576315789474,9.71466165413534,5.49696992481203,8.84184627477888,1.69509043927649,12.3308270676692
"2016",681,4.4,1095,11,88.7864785214785,3.81831168831169,3.53004695304695,7.01014684529633,1.7109375,6.2969030969031
"2017",786,4.03589743589744,1301,11,95.5159615384616,3.39701465201465,3.56384432234432,4.65589566412798,1.71862615587847,5.77655677655678
"2018",682,4.24223602484472,1139,10,81.8368055555556,6.8754012345679,4.12159567901235,6.62742835079842,1.73893129770992,8.84074074074074
"2019",838,4.36979166666667,1377,11,91.1913265306122,4.01795918367347,3.90095918367347,5.77358766304553,1.71019900497512,6.21224489795918
"2020",611,4.02631578947368,1018,13,85.1394736842105,6.10421052631579,3.92905263157895,7.16862163009434,1.74614065180103,8.65263157894737
"2021",725,4.59493670886076,1164,14,71.3532039337475,9.97313664596274,4.97539855072464,8.84184627477888,1.6943231441048,12.224016563147
"2022",751,4.2247191011236,1256,12,81.0330939226519,8.38047355958958,4.60318389897395,6.18269132825596,1.76404494382022,10.7848460931334
"2023",728,3.96195652173913,1139,9,87.745,4.28571428571429,3.58624223602484,3.1291,1.64833574529667,5.25714285714286
"2024",673,4.26582278481013,1108,13,83.2177358490566,7.29498652291105,4.85145372866128,6.86897031860732,1.72049689440994,9.84043126684636
"2025",701,4.3875,1145,13,79.4583571915474,6.6757873210634,4.61118064076346,8.84184627477888,1.72439759036145,9.45303340149966
"2026",757,4.40697674418605,1225,14,83.1589269746647,5.79326378539493,4.46434972677596,7.68629501049015,1.71830985915493,8.1846000993542
"2027",777,4.05208333333333,1260,10,84.845,5.4,4.004375,5.46131890053228,1.70963364993216,6.81666666666667
"2028",624,4.31034482758621,966,11,85.9675,4.24972222222222,3.42072222222222,6.81666186388785,1.64285714285714,6.18888888888889
"2029",729,4.19540229885058,1236,15,84.845,5.4,4.08590909090909,6.57401562108038,1.77442528735632,7.30909090909091
"2030",708,4.12209302325581,1150,13,87.1154251012146,4.37625730994152,3.49739901034638,6.67199483983844,1.72672672672673,6.43112910481332
"2031",560,3.76510067114094,954,13,85.1614974832215,6.00797818791947,4.2884639261745,7.64542248073585,1.77323420074349,8.79228187919463
"2032",742,4.24571428571429,1217,10,87.159696969697,4.74590909090909,3.6450303030303,6.42735559955562,1.78445747800587,6.77575757575758
"2033",677,3.96491228070175,1138,17,82.6657894736842,6.44923976608187,3.86911111111111,5.03334875825963,1.73211567732116,7.83391812865497
"2034",608,4.06,980,9,79.6219463087249,7.44162991371045,4.17014189837009,6.18269132825596,1.67235494880546,9.05119846596357
"2035",733,4.14689265536723,1226,12,76.3515909090909,8.07522727272727,4.20622727272727,8.47288482444793,1.73654390934844,10.3909090909091
"2036",729,4.10112359550562,1248,11,89.1756230847804,4.84113381001022,3.76868539325843,6.11248444174946,1.78285714285714,7.14688457609806
"2037",608,3.95454545454545,1001,9,81.8029411764706,7.2793837535014,4.2148253968254,3.1291,1.71111111111111,8.74285714285714
"2038",744,3.96276595744681,1264,11,84.6217112299466,5.67957219251337,3.5491550802139,6.57401562108038,1.7703081232493,7.65561497326203
"2039",573,4.0709219858156,936,12,85.9003968253968,5.14238095238095,3.71265079365079,5.82211442006289,1.72693726937269,6.79365079365079
"2040",611,3.80124223602484,1007,10,92.1960214723926,4.44920858895706,3.43620797546012,6.2581,1.75130434782609,7.25619631901841
"2041",691,4.21951219512195,1184,11,83.5575412930628,4.71963190184049,3.28290231241151,7.32110970712323,1.79939209726444,6.73317602642756
"2042",751,4.78980891719745,1162,15,86.7285555555556,3.84545679012346,3.53493580246914,5.2151,1.69883040935673,4.81382716049383
"2043",689,3.87640449438202,1136,11,89.1184925093633,4.51410112359551,3.69765355805243,7.16862163009434,1.75579598145286,7.28164794007491
"2044",798,4.22751322751323,1241,15,79.4284743811169,7.50804835924007,4.27346689694876,3.1291,1.65246338215712,8.57777777777778
"2045",611,3.94838709677419,1027,10,89.9211143695015,4.21771260997068,3.63367741935484,5.56502319628141,1.76157804459691,6.1524926686217
"2046",620,4.28275862068966,1029,12,84.8696020408163,5.07361224489796,4.16695170068027,6.74215798458868,1.76329331046312,6.96843537414966
"2047",681,3.74725274725275,1175,10,99.9981662087912,2.13745879120879,3.38702335164835,5.60279169966671,1.83021806853583,5.20934065934066
"2048",634,4.31972789115646,1007,11,87.3234557907846,4.37677459526775,3.50061643835616,6.11248444174946,1.68113522537563,6.13100871731009
"2049",666,4.41721854304636,1092,17,76.78,6.77333333333333,4.37743790849673,8.84184627477888,1.70358814352574,9.15294117647059
"2050",638,4.17647058823529,1062,17,87.8344444444445,5.28666666666667,4.43579211469534,5.82211442006289,1.75247524752475,7.40501792114695
"2051",550,3.8,900,10,85.5375,7.29083333333334,4.588,5.46131890053228,1.70777988614801,9.87777777777778
"2052",609,4.01315789473684,981,14,93.8273484848485,3.36045454545454,3.3832619047619,5.98547313738944,1.73758865248227,5.91255411255411
"2053",695,3.93220338983051,1148,13,87.0627203389831,5.513,3.63459830508475,3.1291,1.7185628742515,7.08
"2054",667,4.42384105960265,1040,15,92.0341319207109,2.43598769651402,3.0773991797676,5.39911518659423,1.69494290375204,4.02132604237867
"2055",581,3.88,960,9,51.9508501118568,18.3518120805369,7.27403579418344,7.79353780106456,1.71122994652406,20.4035794183445
"2056",682,3.71195652173913,1150,12,92.8681644144144,4.13601351351351,3.14495720720721,4.77822779977781,1.77195685670262,6.38288288288288
"2057",750,3.95263157894737,1294,9,93.2357886904762,3.18936177248677,2.82587863756614,4.55728656869472,1.79224376731302,4.93664021164021
"2058",589,3.83116883116883,1031,9,102.482,1.49911111111111,3.01869019607843,3.1291,1.82477876106195,4.08
"2059",735,4,1273,14,91.7658829128986,4.7734412184674,3.48984293193717,3.1291,1.81339031339031,6.94545454545455
"2060",721,4.10227272727273,1151,15,87.2744994892748,5.10630234933606,3.26194382022472,5.56502319628141,1.69616519174041,6.92216547497446
"2061",711,4.42236024844721,1167,12,41.97875,17.34125,7.60025,15.247664890283,1.67672413793103,20.5
"2062",854,4.72375690607735,1344,11,41.495,14.9244444444445,6.70344444444444,16.1143452807022,1.62123039806996,18.8888888888889
"2063",668,4.28846153846154,1159,12,63.2657795698925,10.8527419354839,5.21322043010753,11.2081432601887,1.79411764705882,13.4301075268817
"2064",777,4.71515151515151,1273,13,51.3531616766467,14.3940838323353,7.20459161676647,13.968273953766,1.69507323568575,17.671377245509
"2065",613,3.86163522012579,1039,9,90.4156659765355,5.09225672877847,3.63846238785369,7.38712966953809,1.81010452961672,8.39779158040028
"2066",888,4.53571428571429,1483,14,67.9841762805722,8.22601753576373,4.69909644670051,10.8321655054866,1.72663551401869,11.2245500692201
"2067",861,4.68478260869565,1439,17,66.625,10.6385410334347,6.13318237082067,9.9571377854842,1.74002418379686,12.8705167173252
"2068",737,4.36686390532544,1232,15,53.6649019607843,12.8129411764706,5.96850980392157,12.7450848689565,1.71111111111111,15.3333333333333
"2069",646,4.40136054421769,1086,11,66.2899489795918,10.099693877551,5.46431632653061,9.2995712137729,1.73205741626794,11.7047619047619
"2070",694,4.29012345679012,1134,11,68.1966666666667,10.4548148148148,4.83711111111111,10.8641950220408,1.6875,13.5160493827161
"2071",803,4.46666666666667,1317,16,67.9075,9.37722222222223,4.88483333333333,8.84184627477888,1.7238219895288,10.7777777777778
"2072",711,4.42236024844721,1132,16,68.62375,8.65625,4.77025,10.4114511828255,1.66470588235294,11.25
"2073",876,5.06936416184971,1456,13,46.1241379310345,14.0303448275862,6.43006896551724,15.021129683784,1.70491803278689,17.5770114942529
"2074",835,4.86046511627907,1359,13,63.6093244219653,9.75935693641619,5.83516257225434,10.4114511828255,1.67364532019704,11.6557803468208
"2075",762,4.16939890710383,1217,13,87.7818777943368,5.14845504222554,3.16489617486339,6.57401562108038,1.68559556786704,7.52886239443616
"2076",760,4.13586956521739,1253,12,77.2802173913044,8.19413043478261,5.13547826086957,5.98547313738944,1.70244565217391,9.63478260869565
"2077",766,4.16847826086957,1310,16,78.1997826086957,8.06586956521739,4.82352173913043,8.84184627477888,1.77027027027027,10.9391304347826
"2078",601,4.20979020979021,1025,14,69.7037931034483,8.68305418719212,4.91853201970443,10.9142608846574,1.76551724137931,11.871921182266
"2079",1016,5.16243654822335,1617,16,30.0756641285956,17.2210913705584,7.46229018612521,17.693802365651,1.63498483316481,21.0521150592217
"2080",914,5.25862068965517,1446,13,36.2086334745763,13.7054166666667,7.04233968926554,16.6780674422075,1.66052934407365,19.0194915254237
"2081",842,4.36787564766839,1412,13,61.3743523316062,11.5483493708364,5.73711176905995,12.5409005716228,1.72827417380661,14.9663952627683
"2082",999,5.31914893617021,1658,16,30.625,15.6598176291793,7.26722492401216,16.9548227659172,1.7288842544317,19.4662613981763
"2083",655,4.20512820512821,1072,14,44.1479535864979,20.1854430379747,8.79622362869198,13.5591,1.70429252782194,23.5983122362869
"2084",807,4.36756756756757,1217,14,77.3271114369502,6.67443792766374,3.98349462365591,7.34824273929497,1.61405835543767,8.05395894428153
"2085",787,4.14736842105263,1337,14,80.3251169590643,7.30017543859649,4.16291812865497,8.16726864875853,1.78029294274301,9.91812865497076
"2086",833,4.34375,1326,11,86.8674604810997,4.3560618556701,3.49197457044674,7.55417423666541,1.72750977835724,7.02900343642612
"2087",706,4.04,1145,12,75.1256896551725,8.95600985221675,4.60924302134647,8.84184627477888,1.70386904761905,11.552052545156
"2088",643,3.87951807228916,1054,9,62.9335227272727,14.7290151515152,6.19691666666667,9.51614450430714,1.71103896103896,17.7121212121212
"2089",837,4.16915422885572,1401,14,57.9224390243903,15.3658536585366,6.58,10.3552159691774,1.72413793103448,17.9609756097561
"2090",735,4.35502958579882,1219,12,58.0344278074867,14.4558930481283,7.46461390374331,11.9792484733308,1.77080291970803,17.5268449197861
"2091",849,4.31472081218274,1413,13,76.8746734693878,7.40604081632653,4.36937551020408,8.84184627477888,1.73374233128834,9.88081632653061
"2092",929,4.86910994764398,1447,14,71.9889497422681,6.23050257731959,4.61993943298969,9.51614450430714,1.63021420518602,8.97371134020618
"2093",961,4.78606965174129,1544,11,61.75,9.615,5.58,11.9792484733308,1.65843179377014,12.8
"2094",846,4.45789473684211,1420,18,78.1171794871795,7.74615384615385,5.13092307692308,6.42735559955562,1.78391959798995,9.28205128205128
"2095",925,4.63,1474,14,60.2459803921569,10.4872549019608,5.57225490196078,12.4579756021291,1.65990990990991,13.7725490196078
"2096",715,4.53164556962025,1152,11,52.2204538216561,15.7264171974522,7.70633917197452,11.6982194121683,1.66233766233766,17.9929936305732
"2097",958,4.91794871794872,1506,15,32.3238461538461,18.4394871794872,8.61594871794872,16.8872149144787,1.62526997840173,21.548717948718
"2098",703,4.45569620253165,1163,12,62.8279617834395,10.0679708826206,6.2454686078253,11.7659605407289,1.70029239766082,13.0478616924477
"2099",786,4.49714285714286,1326,15,63.5565567765568,11.9301098901099,6.44691575091575,10.1257567015968,1.76431424766977,14.1113553113553
"2100",823,4.62921348314607,1295,12,53.7950183150183,13.2916483516484,6.94252014652015,13.8166696488959,1.63590391908976,16.7487179487179
"2101",895,4.8695652173913,1407,15,56.2130481283423,12.0553093964859,6.08394194041253,12.7854036406277,1.62847222222222,14.9637891520244
"2102",695,4.60927152317881,1151,12,57.7598675496689,10.5619299905393,5.38702365184484,12.7854036406277,1.70518518518519,13.9265846736045
"2103",696,4.87412587412587,1090,14,44.5554788732395,14.1000845070423,6.75173802816901,14.8367459632157,1.61004431314623,17.2754929577465
"2104",792,4.45505617977528,1350,13,68.7130709023941,11.1694751381215,6.48375230202578,8.3441,1.75880052151239,13.1716390423573
"2105",918,4.64141414141414,1546,17,45.0511538461539,19.8938461538462,8.56734615384615,10.1257567015968,1.7542662116041,21.9538461538462
"2106",895,4.95027624309392,1423,16,45.5005952380953,14.7383862433862,6.98690211640212,14.3140289224384,1.64733178654292,17.4677248677249
"2107",681,4.83687943262411,1148,13,6.46785714285718,29.7471428571429,11.589,20.7369665658279,1.74733637747336,33.4285714285714
"2108",738,4.15168539325843,1269,11,63.2875168539326,13.2760224719101,6.62502696629213,11.2081432601887,1.77731092436975,16.487191011236
"2109",941,4.6865671641791,1482,12,68.9334302325582,8.98569767441861,6.00654651162791,10.5776098509702,1.66553672316384,11.7627906976744
"2110",686,4.51973684210526,1131,13,46.7608079470199,14.2396556291391,6.70260397350993,14.5545925495578,1.68053491827637,17.3780132450331
"2111",927,4.71065989847716,1473,14,27.9508103015075,21.7200376884422,9.02749371859297,16.5266775795477,1.65691788526434,24.3221105527638
"2112",1008,5.2279792746114,1621,15,28.94875,17.17125,7.52058333333333,18.2436059462756,1.65239551478084,21.55
"2113",755,4.36994219653179,1242,13,80.7104741379311,7.40514367816092,5.41143965517241,7.64542248073585,1.71408839779006,9.84942528735632
"2114",930,4.77435897435897,1533,13,41.0007692307692,17.2292307692308,7.69082051282051,15.9031890086143,1.71668533034714,20.7282051282051
"2115",946,4.75879396984925,1642,17,56.5755882352941,12.6080672268908,5.95391316526611,13.4843320109209,1.78758169934641,16.1669467787115
"2116",961,4.85858585858586,1549,14,38.6644966159053,16.0231218274112,7.42066582064298,16.1143452807022,1.65668449197861,19.4277495769882
"2117",740,5.04081632653061,1248,19,64.4509704641351,10.8116455696203,6.59596624472574,11.5380348314754,1.79884225759768,13.8244725738397
"2118",713,4.22485207100592,1214,14,73.852034883721,8.2996511627907,4.64305813953488,9.51614450430714,1.78529411764706,10.9255813953488
"2119",770,4.43103448275862,1276,12,61.8616741573034,13.4748988764045,6.48682471910112,11.2081432601887,1.72530446549391,16.487191011236
"2120",766,4.43352601156069,1252,11,76.8524630021142,6.42446088794926,4.36262790697674,9.3395099557261,1.70340136054422,9.27780126849894
"2121",855,5.21951219512195,1372,17,33.5063453815261,15.4590361445783,7.06931726907631,15.9031890086143,1.65779927448609,18.2955823293173
"2122",735,4.62893081761006,1232,15,55.2763354037267,11.2632298136646,5.58113043478261,12.2898739847679,1.74115983026874,13.672049689441
"2123",771,4.46242774566474,1269,18,58.7655172413793,12.2671264367816,6.7128275862069,11.5380348314754,1.7465564738292,14.5885057471264
"2124",774,4.72560975609756,1227,14,46.6963636363637,14.9442424242424,6.93806060606061,15.1122576806783,1.6425702811245,18.5333333333333
"2125",867,4.40609137055838,1381,16,68.1621745089082,8.24635906806761,4.78468341708543,11.5673854785899,1.66787439613527,12.0604842393787
"2126",835,4.67039106145251,1303,12,80.6555123339659,4.72759645793802,4.14309740670462,8.4952907291091,1.68175937904269,7.6022770398482
"2127",884,4.68253968253968,1437,13,75.8058653846154,6.72288461538461,4.34935256410256,7.79353780106456,1.71071428571429,8.14102564102564
"2128",845,4.97647058823529,1377,13,22.7843860946746,20.5774408284024,8.43988905325444,20.2673388243366,1.65903614457831,25.4207100591716
"2129",856,4.81460674157303,1371,16,47.8416525423729,13.915,6.91550564971751,13.5591,1.66788321167883,16.3197740112994
"2130",661,4.41333333333333,1105,13,57.381,12.7086666666667,5.65566666666667,11.9792484733308,1.71317829457364,15.2
"2131",788,4.43258426966292,1305,14,72.6075,8.72166666666667,6.38816666666667,9.51614450430714,1.74765100671141,11.2222222222222
"2132",717,4.57324840764331,1136,12,65.1856153846154,8.04271794871795,4.5440358974359,11.6024720560353,1.63688760806916,11.8810256410256
"2133",705,4.64473684210526,1164,12,40.8575,17.125,7.76685064935065,13.8166696488959,1.6963503649635,19.0363636363636
"2134",743,4.48192771084337,1174,18,57.5892857142857,11.1890476190476,5.75942857142857,13.0238667986669,1.63598326359833,14.6
"2135",727,4.69677419354839,1159,13,18.4927056277056,23.4325974025974,9.69241125541126,21.1943899229434,1.63932107496464,28.3255411255411
"2136",704,4.24698795180723,1185,10,74.2118181818182,8.76406926406927,5.05174891774892,6.86897031860732,1.73245614035088,10.1558441558442
"2137",680,4.76223776223776,1097,14,40.7720754716981,20.7391194968553,9.34118238993711,13.0238667986669,1.71048513302034,23.4641509433962
"2138",768,4.77639751552795,1225,17,53.8745454545455,13.9430303030303,6.7889696969697,13.3483712068914,1.66394557823129,17.0787878787879
"2139",701,4.58823529411765,1200,13,77.6657013574661,5.35032679738562,4.06608345902464,8.61772908482339,1.81818181818182,7.84494720965309
"2140",651,4.40540540540541,1062,12,69.4018120805369,8.86713326941515,5.7661150527325,10.9142608846574,1.69377990430622,12.0042186001918
"2141",784,4.53757225433526,1290,12,68.7130709023941,11.1694751381215,5.75889042357274,9.2995712137729,1.7261744966443,13.6136279926335
"2142",860,4.67934782608696,1380,14,62.7580405405406,9.10175675675676,5.33533783783784,11.6024720560353,1.65865384615385,12.1567567567568
"2143",912,4.58793969849246,1495,14,51.5991176470588,13.3021848739496,6.35587394957983,13.9251756759111,1.69659090909091,16.5591036414566
"2144",926,4.65829145728643,1535,16,56.434,12.4858571428571,6.00214285714286,12.2898739847679,1.70935412026726,15.0285714285714
"2145",917,5.01639344262295,1506,12,43.1397826086957,13.772298136646,7.04826708074534,15.5328466114074,1.71526195899772,17.688198757764
"2146",755,4.47337278106509,1250,11,59.9136046511628,11.0068106312292,5.82516611295681,12.7854036406277,1.72038567493113,14.4797342192691
"2147",907,4.70466321243523,1520,14,59.895641025641,10.2876923076923,5.50938461538462,12.2615562230906,1.73798627002288,13.3846153846154
"2148",836,4.81034482758621,1316,18,46.2434090909091,13.055487012987,6.45014935064935,14.7568293570155,1.63636363636364,16.648051948052
"2149",836,4.72881355932203,1345,14,36.671786516854,16.9883820224719,7.26997078651685,17.1224134031937,1.65313653136531,20.9815730337079
"2150",1058,5.43076923076923,1603,40,63.3600957592339,7.56374829001368,5.20231737346101,10.7180397073869,1.61624365482234,10.640218878249
"2151",740,4.02717391304348,1207,16,83.6825362318841,5.39652173913044,3.85128985507246,8.3441,1.70963172804533,8.30724637681159
"2152",912,4.68205128205128,1520,13,63.6581730769231,8.41724358974359,4.81191666666667,11.0380390881458,1.72140430351076,11.2179487179487
"2153",830,4.42021276595745,1409,14,67.3058928571429,7.78424603174604,4.47374470899471,10.8641950220408,1.74906832298137,10.9560846560847
"2154",863,5.05263157894737,1403,12,56.9624418604651,11.418438538206,6.25423588039867,11.4917042594398,1.67422434367542,13.3169435215947
"2155",735,4.43373493975904,1256,12,60.8809090909091,10.6234632034632,5.39962770562771,12.2898739847679,1.74687065368567,13.7922077922078
"2156",706,4.68211920529801,1174,12,55.3348245614035,11.8347368421053,6.63749122807018,13.0238667986669,1.72393538913363,14.8701754385965
"2157",825,4.69318181818182,1338,16,39.8808636363637,16.4414090909091,7.62047272727273,14.5545925495578,1.67459324155194,18.6254545454545
"2158",807,4.56497175141243,1381,14,37.650063559322,19.0008333333333,7.95901271186441,16.8277843346359,1.76824583866837,22.8977401129944
"2159",826,4.39893617021277,1413,15,62.0625,12.4283333333333,6.72658465608466,10.8641950220408,1.76184538653367,14.9280423280423
"2160",774,4.21195652173913,1240,13,54.5745245901639,14.739737704918,6.79033224043716,11.2081432601887,1.65333333333333,16.8257923497268
"2161",643,4.56737588652482,1051,17,60.99,9.75649442755826,5.65515096251267,13.0238667986669,1.68429487179487,14.0145896656535
"2162",958,4.74752475247525,1539,16,51.9014356435644,13.1890381895332,6.4645756718529,13.7070506521821,1.64951768488746,16.2953323903819
"2163",864,4.57671957671958,1411,19,47.5503005181347,16.2163316062176,7.62390051813471,14.5545925495578,1.69350961538462,19.5850777202073
"2164",749,4.26136363636364,1215,12,71.1159285714286,7.68757142857143,4.55707142857143,9.3871,1.73323823109843,9.74285714285714
"2165",813,4.87425149700599,1291,14,35.142383233533,16.6551616766467,7.30279520958084,16.6479250968788,1.6362484157161,20.0665868263473
"2166",911,4.53731343283582,1517,11,56.434,12.4858571428571,6.28914285714286,12.2898739847679,1.71606334841629,15.0285714285714
"2167",770,4.56213017751479,1226,13,57.6128571428572,10.4404761904762,5.68928571428571,12.1617449614717,1.63031914893617,13.1619047619048
"2168",731,4.38323353293413,1167,11,60.5171887550201,11.6915662650602,6.22955823293173,11.2081432601887,1.65297450424929,13.9582329317269
"2169",809,4.87951807228916,1306,13,34.2069211576846,15.4027245508982,6.8747375249501,17.5058628484301,1.68041237113402,20.235129740519
"2170",811,4.38918918918919,1418,13,63.9586261261262,11.9982432432432,5.89686036036036,11.5380348314754,1.80636942675159,15.1441441441441
"2171",975,5.24731182795699,1560,13,33.8625,16.3616666666667,7.55092328042328,16.5266775795477,1.66098081023454,19.584126984127
"2172",803,4.32258064516129,1328,13,55.7723957219252,14.7714010695187,6.98226096256684,10.7935534051686,1.69820971867008,16.8851336898396
"2173",813,4.78823529411765,1298,13,56.7213383838384,10.2059848484848,5.12181313131313,13.0238667986669,1.66666666666667,13.9585858585859
"2174",937,5.07027027027027,1469,22,29.3561836734694,18.9031020408163,8.53995510204082,17.8054109124875,1.62126245847176,22.414693877551
"2175",653,4.51034482758621,1034,11,51.5792808219178,15.1326712328767,7.32207534246575,11.2081432601887,1.6528,16.7917808219178
"2176",901,4.79787234042553,1508,13,60.5125418760469,13.058567839196,7.35055862646566,10.1257567015968,1.74709976798144,15.0757118927973
"2177",790,4.94375,1329,12,53.5744444444445,12.4943209876543,6.05192592592593,12.7450848689565,1.74409448818898,14.9975308641975
"2178",779,4.45714285714286,1231,14,60.3907321428572,10.2703928571429,5.46130357142857,12.1617449614717,1.64572192513369,13.3214285714286
"2179",780,4.64880952380952,1310,11,64.0955439121757,11.2338622754491,5.64719261477046,11.2081432601887,1.74202127659574,14.0075848303393
"2180",758,4.46470588235294,1270,14,70.2714285714286,9.66857142857143,5.13657142857143,11.7659605407289,1.74896551724138,13.6571428571429
"2181",887,4.44,1360,12,83.6523329145729,4.06336432160804,3.26395502512563,8.07648339933343,1.65853658536585,6.99507537688442
"2182",770,4.3314606741573,1247,12,72.635,9.51634920634921,5.31931746031746,7.44753027036445,1.69199457259159,11.1746031746032
"2183",795,4.71005917159763,1274,19,51.7351368343195,11.2913535502959,6.66009541420118,14.3746522874601,1.71698113207547,15.7872781065089
"2184",874,4.55729166666667,1439,17,61.0936053540587,12.7290932642487,7.10038946459413,11.5380348314754,1.70699881376038,15.5609671848014
"2185",696,4.46794871794872,1121,14,81.5203651411879,4.90822784810127,4.82834956183057,8.84184627477888,1.71253822629969,8.15267770204479
"2186",812,4.89759036144578,1308,12,76.4325,5.52642857142857,4.420829004329,9.23628265651192,1.66624203821656,8.59307359307359
"2187",891,4.87431693989071,1433,13,44.9283504098361,12.675512295082,6.69791325136612,14.1917855916635,1.64787111622555,15.7073770491803
"2188",797,4.69411764705882,1233,18,48.2864473684211,13.6045321637427,6.45720760233918,14.5545925495578,1.59096774193548,17.0140350877193
"2189",805,4.82634730538922,1312,13,48.7955020080321,13.3265060240964,6.57534136546185,13.8166696488959,1.68637532133676,16.1269076305221
"2190",762,4.26256983240223,1278,14,70.655,12.3477777777778,5.92611111111111,9.8885125484394,1.76275862068966,15.9555555555556
"2191",807,4.12244897959184,1349,16,76.1557192211056,8.81677763819096,4.24575942211055,9.51614450430714,1.75651041666667,11.9600502512563
"2192",762,4.41040462427746,1274,16,72.959875,8.51725,5.08644642857143,9.51614450430714,1.74145006839945,11.0357142857143
"2193",695,4.51948051948052,1114,13,64.9105734767025,8.48408602150538,5.12353405017921,9.72561119911124,1.66268656716418,9.98566308243728
"2194",612,4.1986301369863,1041,14,73.2044827586207,8.19477832512316,4.91853201970443,10.6088406372146,1.75548060708263,11.5960591133005
"2195",667,4.33766233766234,1071,12,70.1911764705883,8.89899159663866,4.96515219421102,10.290406445056,1.65789473684211,11.6186741363212
"2196",781,4.22702702702703,1219,12,77.6691666666667,7.72583333333334,5.37575,9.99496653914372,1.70251396648045,11.2416666666667
"2197",868,4.77472527472527,1428,14,54.4894725274725,10.1805274725275,5.02383736263736,12.3406265835799,1.68994082840237,12.9942857142857
"2198",880,4.78804347826087,1418,15,69.4816752049181,6.40942281420765,3.74566974043716,9.3544209254624,1.68608799048751,8.72800546448087
"2199",834,4.88304093567251,1330,24,80.1891093117409,5.34233918128655,3.9289779577148,8.38406227022977,1.67295597484277,7.83463787674314
"2200",832,4.62777777777778,1267,10,69.2845274674116,7.30124301675978,5.12089990689013,10.5042237277757,1.57587064676617,10.4359404096834
"2201",822,4.44864864864865,1302,12,68.6505514705882,9.49095588235294,5.50448729946524,10.1257567015968,1.66453265044814,11.9168449197861
"2202",641,4.16883116883117,1006,14,71.923870967742,8.72829493087558,4.81957603686636,10.6088406372146,1.61736334405145,11.9539170506912
"2203",607,4.05333333333333,994,12,78.1545614035088,8.65184210526316,5.07301754385965,7.16862163009434,1.71502590673575,10.9228070175439
"2204",889,4.56410256410256,1447,17,59.4400495049505,12.1375530410184,6.13982319660537,12.5409005716228,1.67749419953596,15.3052333804809
"2205",732,4.41566265060241,1183,13,70.5834090909091,8.87977272727273,5.09145454545455,10.1257567015968,1.70477568740955,11.5272727272727
"2206",716,4.65584415584416,1175,16,54.5382971014493,12.3184782608696,6.09589544513458,12.4579756021291,1.71994134897361,14.7084886128364
"2207",809,4.30851063829787,1322,13,76.153,7.30795744680851,3.9369914893617,10.1257567015968,1.72135416666667,10.7114893617021
"2208",744,4.59876543209877,1209,16,66.5979810298103,8.49715447154471,4.56388888888889,10.5042237277757,1.68245125348189,10.9474254742547
"2209",630,3.99367088607595,1033,9,86.2078697806086,5.56874734607219,4.49334465675867,6.93759751651926,1.71026490066225,7.99688605803255
"2210",804,4.54802259887006,1360,13,67.6993181818182,9.28204545454546,4.90509090909091,10.4114511828255,1.77083333333333,11.7545454545455
"2211",702,4.36645962732919,1155,13,83.5325,4.0925,3.919,7.64542248073585,1.7420814479638,6.5
"2212",718,4.38414634146341,1214,12,71.0920245398773,9.12823838737949,5.38822787028922,9.60674540554668,1.76197387518142,11.5228746713409
"2213",761,4.56287425149701,1282,13,86.356261889664,3.38483830057071,3.64266391883323,6.33938626367445,1.8056338028169,4.94051997463538
"2214",692,4.25153374233129,1187,12,81.1757070707071,5.59561167227834,3.70643209876543,8.84184627477888,1.80121396054628,8.60695847362514
"2215",844,4.35567010309278,1395,12,78.8427884615385,6.29929487179487,4.34935256410256,8.3441,1.71674876847291,8.55128205128205
"2216",754,4.21787709497207,1219,11,78.5028314606742,6.73177528089888,4.28695730337079,8.23873560344571,1.66986301369863,8.91775280898876
"2217",647,4.20779220779221,1071,11,82.6421719457014,4.6562091503268,3.42294620412267,7.32110970712323,1.7136,6.53775766716943
"2218",631,4.13071895424837,1046,12,80.3805980861244,5.48066985645933,3.89547368421053,9.3395099557261,1.71475409836066,8.94832535885167
